,年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,amount,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
97,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,3,職員手当等,9,勤勉手当,129535000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
98,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,3,職員手当等,11,退職手当等負担金,930711000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
99,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,3,職員手当等,17,地域手当,105855000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
100,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,4,共済費,2,共済組合負担金（一般職）,221253000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
101,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,4,共済費,3,追加費用,133080000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
102,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,4,共済費,4,社会保険料,28911000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
103,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,4,共済費,5,地方公務員災害補償基金負担金,13852000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
104,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,5,職員給与関係経費,4,共済費,6,非常勤職員公務災害補償市町村負担金,1092000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
105,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,1,報酬,4,会計年度任用職員報酬,50376000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
106,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,2,給料,3,会計年度任用職員給,3156000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
107,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,3,職員手当等,3,通勤手当,94000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
108,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,3,職員手当等,5,時間外勤務手当,2278000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
109,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,3,職員手当等,8,期末手当,3396000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
110,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,3,職員手当等,11,退職手当等負担金,26722000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
111,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,3,職員手当等,17,地域手当,505000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
112,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,4,共済費,2,共済組合負担金（一般職）,734000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
113,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,4,共済費,4,社会保険料,211116000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
114,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,6,会計年度任用職員に要する経費,8,旅費,1,費用弁償,2225000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
115,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,7,報償費,1,報償金,216000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
116,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,7,報償費,2,賞賜金,250000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
117,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,8,旅費,2,普通旅費,540000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
118,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,8,旅費,3,特別旅費,2242000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
119,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,10,需用費,1,消耗品費,699000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
120,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,10,需用費,3,食糧費,7000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
121,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,10,需用費,4,印刷製本費,0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
122,2021,一般会計,2,総務費,1,総務管理費,2,人事管理費,11,職員研修に要する経費,11,役務費,1,通信運搬費,253000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
